##TITLE= 
##JCAMPDX= 5.0
##DATATYPE= 
##ORIGIN= Bruker BioSpin GmbH
##OWNER= 
##$SHAPE_PARAMETERS= 
##MINX= 100.00000000
##MAXX= 100.00000000
##MINY= 0.10878000
##MAXY= 359.85554100
##$SHAPE_EXMODE= None
##$SHAPE_TOTROT= 90.00000000
##$SHAPE_TYPE= None
##$SHAPE_USER_DEF= 
##$SHAPE_REPHFAC= 
##$SHAPE_BWFAC= 0.00000000
##$SHAPE_BWFAC50= 
##$SHAPE_INTEGFAC= 0.00000000
##$SHAPE_MODE= 1
##NPOINTS= 625
##XYPOINTS= (XY..XY)
100.000000, 210.078274
100.000000, 213.834642
100.000000, 219.808558
100.000000, 225.137375
100.000000, 223.223430
100.000000, 216.924238
100.000000, 222.025773
100.000000, 215.881044
100.000000, 219.032654
100.000000, 166.022074
100.000000, 259.780282
100.000000, 304.197257
100.000000, 337.865835
100.000000, 43.739439
100.000000, 59.923365
100.000000, 57.267713
100.000000, 73.610170
100.000000, 35.611669
100.000000, 345.449599
100.000000, 54.469228
100.000000, 13.690228
100.000000, 7.267109
100.000000, 306.255675
100.000000, 211.835152
100.000000, 144.366044
100.000000, 257.971826
100.000000, 328.380102
100.000000, 294.632283
100.000000, 324.722730
100.000000, 325.040908
100.000000, 330.204079
100.000000, 334.970635
100.000000, 338.846368
100.000000, 341.958867
100.000000, 344.506708
100.000000, 346.705229
100.000000, 348.961636
100.000000, 353.196207
100.000000, 8.718334
100.000000, 40.767021
100.000000, 23.783227
100.000000, 1.992347
100.000000, 173.993454
100.000000, 284.956416
100.000000, 303.332716
100.000000, 346.802442
100.000000, 356.472259
100.000000, 318.537196
100.000000, 252.513150
100.000000, 236.094404
100.000000, 234.233961
100.000000, 242.214719
100.000000, 264.958973
100.000000, 279.192307
100.000000, 280.620013
100.000000, 282.631450
100.000000, 284.327165
100.000000, 285.718849
100.000000, 286.857054
100.000000, 287.781091
100.000000, 288.502121
100.000000, 288.992459
100.000000, 289.179795
100.000000, 289.053894
100.000000, 289.148396
100.000000, 153.612572
100.000000, 78.256368
100.000000, 75.170113
100.000000, 74.831759
100.000000, 75.222674
100.000000, 75.851169
100.000000, 76.496235
100.000000, 77.034658
100.000000, 77.385266
100.000000, 77.484095
100.000000, 77.271568
100.000000, 76.685971
100.000000, 75.662380
100.000000, 74.139875
100.000000, 72.087075
100.000000, 69.531263
100.000000, 67.132480
100.000000, 66.500352
100.000000, 73.388608
100.000000, 116.354484
100.000000, 277.994324
100.000000, 312.445792
100.000000, 336.557934
100.000000, 50.457133
100.000000, 131.594171
100.000000, 65.309857
100.000000, 122.321688
100.000000, 143.691285
100.000000, 152.028077
100.000000, 158.491605
100.000000, 164.396144
100.000000, 169.048115
100.000000, 168.557752
100.000000, 149.327848
100.000000, 106.975544
100.000000, 25.288058
100.000000, 317.266304
100.000000, 287.030489
100.000000, 274.804842
100.000000, 270.097151
100.000000, 268.426449
100.000000, 268.382391
100.000000, 269.551806
100.000000, 272.225626
100.000000, 299.845625
100.000000, 285.318655
100.000000, 313.550228
100.000000, 15.714200
100.000000, 214.514642
100.000000, 211.614602
100.000000, 128.959544
100.000000, 57.924896
100.000000, 47.435935
100.000000, 64.672199
100.000000, 85.252955
100.000000, 99.253476
100.000000, 105.438037
100.000000, 99.865889
